"Name","Genre","Publisher","total_sales","exclusive","NA_Sales_prop","EU_Sales_prop","JP_Sales_prop","Other_Sales_prop"
"The Backyardigans","Adventure","Take-Two Interactive",0.26,"yes",0.923076923076923,0,0,0.0769230769230769
"The Bard's Tale","Role-Playing","Ubisoft",0.31,"no",0.580645161290323,0.32258064516129,0,0.0967741935483871
"The Battle of Yuu Yuu Hakusho: Shitou! Ankoku Bujutsukai! 120%","Fighting","Banpresto",0.03,"yes",0,0,1,0
"The Beatles: Rock Band","Misc","MTV Games",4.18,"no",0.677033492822967,0.222488038277512,0,0.100478468899522
"The Bee Game","Adventure","Midway Games",0.19,"yes",0.894736842105263,0,0,0.0526315789473684
"The Berenstain Bears and the Spooky Old Tree","Platform","Namco Bandai Games",0.05,"yes",0.6,0.2,0,0
"The Bible Game","Misc","Crave Entertainment",0.37,"no",0.594594594594595,0.324324324324324,0,0.0810810810810811
"The Biggest Loser","Sports","THQ",1.4,"no",0.75,0.164285714285714,0,0.0857142857142857
"The Biggest Loser: Challenge","Sports","THQ",0.67,"yes",0.731343283582089,0.194029850746269,0,0.0746268656716418
"The Biggest Loser: Ultimate Workout","Sports","THQ",0.9,"yes",0.811111111111111,0.111111111111111,0,0.0666666666666667
"The Binding of Isaac","Action","Unknown",0.03,"yes",0,1,0,0
"The Black Eyed Peas Experience","Misc","Ubisoft",0.98,"no",0.602040816326531,0.306122448979592,0,0.0918367346938776
"The Bombing Islands","Platform","Kemco",0.14,"yes",0.571428571428571,0.357142857142857,0,0.0714285714285714
"The Book of Unwritten Tales","Adventure","HMH Interactive",0.11,"yes",0,0.727272727272727,0,0.181818181818182
"The Book of Unwritten Tales 2","Adventure","Nordic Games",0.08,"no",0,0.875,0,0.125
"The Book of Unwritten Tales: The Critter Chronicles","Action","Crimson Cow",0.06,"yes",0,0.833333333333333,0,0.166666666666667
"The Bouncer","Action","Sony Computer Entertainment",0.99,"yes",0.303030303030303,0.232323232323232,0.383838383838384,0.0808080808080808
"The Bureau: XCOM Declassified","Shooter","Take-Two Interactive",0.58,"no",0.310344827586207,0.568965517241379,0,0.137931034482759
"The Cages: Pro Style Batting Practice","Sports","Konami Digital Entertainment",0.01,"yes",1,0,0,0
"The Cat in the Hat","Platform","Jack of All Games",0.38,"yes",0.710526315789474,0.263157894736842,0,0.0263157894736842
"The Chase: Felix Meets Felicity","Action","Atari",0.04,"yes",1,0,0,0
"The Cheetah Girls","Misc","Disney Interactive Studios",0.02,"yes",0.5,0,0,0
"The Cheetah Girls: Passport to Stardom","Misc","Disney Interactive Studios",0.2,"yes",0.9,0,0,0.05
"The Cheetah Girls: Pop Star Sensations","Misc","Disney Interactive Studios",0.11,"yes",0.909090909090909,0,0,0.0909090909090909
"The Chronicles of Narnia: Prince Caspian","Action","Disney Interactive Studios",1.32,"no",0.757575757575758,0.159090909090909,0,0.0984848484848485
"The Chronicles of Narnia: The Lion, The Witch and The Wardrobe","Action","Disney Interactive Studios",1.76,"no",0.772727272727273,0.176136363636364,0,0.0568181818181818
"The Chronicles of Riddick: Assault on Dark Athena","Shooter","Atari",0.29,"yes",0.551724137931035,0.344827586206897,0,0.103448275862069
"The Chronicles of Riddick: Assault on Dark Athena","Shooter","Vivendi Games",0.26,"no",0.461538461538462,0.423076923076923,0,0.153846153846154
"The Chronicles of Riddick: Escape from Butcher Bay","Shooter","Vivendi Games",0.45,"yes",0.711111111111111,0.244444444444444,0,0.0444444444444444
"The Clique: Diss and Make Up","Adventure","Warner Bros. Interactive Entertainment",0.12,"yes",0.916666666666667,0,0,0.0833333333333333
"The Club","Shooter","Sega",0.5,"no",0.58,0.34,0,0.1
"The Con","Fighting","Sony Computer Entertainment",0.2,"yes",0.9,0,0,0.1
"The Conduit","Shooter","Sega",0.58,"yes",0.5,0.396551724137931,0,0.103448275862069
"The Conveni 4","Simulation","Hamster Corporation",0.02,"yes",0,0,1,0
"The Conveni: Ano Machi wo Dokusen Seyo","Simulation","Human Entertainment",0.32,"yes",0,0,0.9375,0.0625
"The Crew","Racing","Ubisoft",2.75,"no",0.232727272727273,0.636363636363636,0.0109090909090909,0.123636363636364
"The Crew: Wild Run","Action","Ubisoft",0.13,"no",0,0.923076923076923,0,0.0769230769230769
"The Croods: Prehistoric Party!","Misc","D3Publisher",0.26,"no",0.307692307692308,0.538461538461539,0,0.0769230769230769
"The Crow: City of Angels","Action","Acclaim Entertainment",0.02,"yes",0.5,0.5,0,0
"The Cube","Action","Funbox Media",0.04,"yes",0,1,0,0
"The Cursed Crusade","Action","DTP Entertainment",0.36,"no",0.416666666666667,0.416666666666667,0.0277777777777778,0.138888888888889
"The Da Vinci Code","Action","Take-Two Interactive",0.18,"no",0.555555555555555,0.333333333333333,0,0.111111111111111
"The Daring Game for Girls","Adventure","Unknown",0.22,"no",0.909090909090909,0,0,0.0909090909090909
"The Dark Hills of Cherai","Puzzle","Unknown",0.02,"yes",0,0.5,0,0
"The Dark Spire","Role-Playing","Success",0.05,"yes",0.8,0,0,0
"The Darkness","Shooter","Take-Two Interactive",1.11,"no",0.504504504504504,0.342342342342342,0.00900900900900901,0.153153153153153
"The Darkness II","Shooter","Take-Two Interactive",0.86,"no",0.558139534883721,0.337209302325581,0,0.104651162790698
"The Destiny of Zorro","Action","505 Games",0.1,"yes",1,0,0,0.1
"The Dog Island","Adventure","Ubisoft",0.66,"no",0.727272727272727,0.166666666666667,0,0.0909090909090909
"The Dukes of Hazzard II: Daisy Dukes It Out","Racing","Unknown",0.3,"yes",0.566666666666667,0.366666666666667,0,0.0666666666666667
"The Dukes of Hazzard: Racing for Home","Racing","Ubisoft",1.19,"yes",0.831932773109244,0.134453781512605,0,0.0336134453781513
"The Dukes of Hazzard: Return of the General Lee","Racing","Ubisoft",0.29,"no",0.586206896551724,0.344827586206897,0,0.103448275862069
"The Elder Scrolls III: Morrowind","Role-Playing","Ubisoft",2.86,"yes",0.730769230769231,0.22027972027972,0.0104895104895105,0.0384615384615385
"The Elder Scrolls IV: Oblivion","Role-Playing","Take-Two Interactive",4.65,"no",0.608602150537634,0.268817204301075,0.0279569892473118,0.0967741935483871
"The Elder Scrolls IV: Oblivion","Role-Playing","Ubisoft",3.12,"yes",0.541666666666667,0.278846153846154,0.0448717948717949,0.134615384615385
"The Elder Scrolls Online","Role-Playing","Bethesda Softworks",3.89,"no",0.44987146529563,0.42159383033419,0,0.125964010282776
"The Elder Scrolls V: Skyrim","Role-Playing","Bethesda Softworks",19.28,"no",0.452800829875519,0.397302904564315,0.0181535269709544,0.131742738589212
"The Evil Within","Action","Bethesda Softworks",4.15,"no",0.36144578313253,0.443373493975904,0.0578313253012048,0.134939759036145
"The Eye of Judgment","Misc","Sony Computer Entertainment",0.34,"yes",0.823529411764706,0,0.0588235294117647,0.0882352941176471
"The Eye of Judgment: Legends","Strategy","Sony Computer Entertainment",0.01,"yes",0,0,1,0
"The Fairly Odd Parents: Breakin Da Rules","Platform","THQ",0.78,"no",0.525641025641026,0.346153846153846,0,0.115384615384615
"The Fairly Odd Parents: Breakin' Da Rules","Platform","THQ",0.54,"yes",0.722222222222222,0.259259259259259,0,0.0185185185185185
"The Fairly Odd Parents: Clash with the Anti-World","Adventure","THQ",0.15,"yes",0.733333333333333,0.266666666666667,0,0
"The Fairly Odd Parents: Enter the Cleft","Platform","THQ",0.2,"yes",0.7,0.25,0,0
"The Fairly Odd Parents: Game Boy Advance Video Volume 1","Misc","N/A",0.43,"yes",0.72093023255814,0.255813953488372,0,0.0232558139534884
"The Fairly Odd Parents: Game Boy Advance Video Volume 2","Misc","N/A",0.42,"yes",0.714285714285714,0.261904761904762,0,0.0238095238095238
"The Fairly Odd Parents: Shadow Showdown","Platform","THQ",0.89,"no",0.651685393258427,0.292134831460674,0,0.0674157303370786
"The Fairly OddParents: Breakin' Da Rules","Platform","THQ",0.21,"yes",0.761904761904762,0.19047619047619,0,0.0476190476190476
"The Fast and the Furious","Racing","Deep Silver",0.02,"yes",1,0,0,0
"The Fast and the Furious","Racing","Namco Bandai Games",0.06,"yes",0.5,0.333333333333333,0,0.166666666666667
"The Fifth Element","Action","Sony Computer Entertainment",0.14,"yes",0.571428571428571,0.357142857142857,0,0.0714285714285714
"The Fight: Lights Out","Fighting","Sony Computer Entertainment",0.6,"yes",0.483333333333333,0.366666666666667,0,0.15
"The Final Fantasy Legend","Role-Playing","SquareSoft",1.1,"yes",0,0,1,0
"The Final Round","Sports","Konami Digital Entertainment",0.07,"yes",0.571428571428571,0.428571428571428,0,0
"The First Templar","Action","Kalypso Media",0.19,"no",0.631578947368421,0.263157894736842,0,0.105263157894737
"The Flintstones: Bedrock Bowling","Sports","Ubisoft",0.13,"yes",0.538461538461539,0.384615384615385,0,0.0769230769230769
"The Flintstones: Big Trouble in Bedrock","Platform","Swing! Entertainment",0.03,"yes",0.666666666666667,0.333333333333333,0,0
"The Game of Life","Misc","Unknown",0.83,"yes",0.55421686746988,0.373493975903614,0,0.0602409638554217
"The Game of Life / Yahtzee / Payday","Misc","Zoo Digital Publishing",0.18,"yes",0.722222222222222,0.277777777777778,0,0
"The Getaway","Action","Sony Computer Entertainment",3.54,"yes",0.347457627118644,0.5,0.0141242937853107,0.138418079096045
"The Getaway: Black Monday","Action","Sony Computer Entertainment",1.78,"yes",0.219101123595506,0.567415730337079,0.0112359550561798,0.202247191011236
"The God of War Trilogy","Action","Sony Computer Entertainment",0.12,"yes",0,0.583333333333333,0.25,0.166666666666667
"The Godfather","Action","Electronic Arts",1.09,"yes",0.81651376146789,0.0275229357798165,0.0091743119266055,0.137614678899083
"The Godfather (JP sales)","Action","Electronic Arts",0.48,"no",0.8125,0.0416666666666667,0.0208333333333333,0.125
"The Godfather (US & Others sales)","Action","Electronic Arts",0.24,"yes",0.833333333333333,0.0833333333333333,0,0.0833333333333333
"The Godfather (US sales)","Action","Electronic Arts",0.44,"yes",0.75,0.227272727272727,0,0.0454545454545455
"The Godfather (old US sales)","Action","Electronic Arts",0.55,"yes",0.763636363636364,0.2,0,0.0363636363636364
"The Godfather II","Action","Electronic Arts",1.54,"no",0.571428571428571,0.298701298701299,0.012987012987013,0.123376623376623
"The Godfather: Blackhand Edition","Adventure","Electronic Arts",0.16,"yes",0.875,0,0,0.0625
"The Godfather: Dons Edition","Action","Electronic Arts",0.29,"yes",0.862068965517241,0.0689655172413793,0,0.103448275862069
"The Godfather: Mob Wars","Action","Electronic Arts",0.11,"yes",0.818181818181818,0.0909090909090909,0,0.0909090909090909
"The Golden Compass","Action","Sega",2.85,"no",0.428070175438596,0.319298245614035,0,0.249122807017544
"The Golf Club","Sports","Unknown",0.11,"no",0.636363636363636,0.181818181818182,0,0.0909090909090909
"The Granstream Saga","Role-Playing","Sony Computer Entertainment",0.14,"yes",0.571428571428571,0.357142857142857,0,0.0714285714285714
"The Great Battle Gaiden 2: Matsuri da Wasshoi","Action","Banpresto",0.03,"yes",0,0,1,0
"The Great Escape","Action","SCi",0.26,"no",0.576923076923077,0.307692307692308,0,0.0769230769230769
"The Great Mystery Hidden Object Package 5","Adventure","Rondomedia",0.03,"yes",0,1,0,0
"The Grim Adventures of Billy & Mandy","Action","Midway Games",0.22,"no",0.772727272727273,0.136363636363636,0,0
"The Grinch","Adventure","Konami Digital Entertainment",0.52,"yes",0.557692307692308,0.384615384615385,0,0.0576923076923077
"The Guided Fate Paradox","Role-Playing","Nippon Ichi Software",0.07,"yes",0,0,0.857142857142857,0
"The Gunstringer","Shooter","Microsoft Game Studios",0.41,"yes",0.634146341463415,0.268292682926829,0,0.0975609756097561
"The Guy Game","Misc","Gathering of Developers",0.2,"no",0.6,0.35,0,0.1
"The Hardy Boys: The Hidden Theft","Adventure","The Adventure Company",0.11,"yes",0.636363636363636,0.272727272727273,0,0.0909090909090909
"The Hardy Boys: Treasure on the Tracks","Adventure","Sega",0.11,"yes",1,0,0,0.0909090909090909
"The Haunted: Hell's Reach","Shooter","Visco",0.02,"yes",1,0,0,0
"The Heavy Rain and Beyond: Two Souls Collection","Action","Sony Computer Entertainment",0.19,"yes",0,0.842105263157895,0,0.157894736842105
"The Hidden","Adventure","Unknown",0.08,"yes",1,0,0,0
"The History Channel: Battle for the Pacific","Shooter","Activision",0.24,"no",0.916666666666667,0,0,0.0833333333333333
"The History Channel: Civil War - A Nation Divided","Shooter","Activision",0.14,"yes",0.928571428571428,0,0,0.0714285714285714
"The History Channel: Civil War - Secret Missions","Shooter","Activision",0.1,"yes",0.9,0,0,0.1
"The History Channel: Great Battles - Medieval","Strategy","Slitherine Software",0.18,"no",0.444444444444444,0.444444444444444,0,0.111111111111111
"The Hobbit","Platform","Vivendi Games",1.14,"no",0.62280701754386,0.289473684210526,0,0.0701754385964912
"The House of The Dead III","Shooter","Sega",0.39,"yes",0.743589743589744,0.205128205128205,0,0.0256410256410256
"The House of the Dead","Shooter","Sega",0.13,"yes",0,0,1,0
"The House of the Dead 2","Shooter","Sega",0.26,"yes",0,0,1,0
"The House of the Dead 2 & 3 Return","Shooter","Sega",1.47,"yes",0.530612244897959,0.340136054421769,0.0204081632653061,0.102040816326531
"The House of the Dead: Overkill","Shooter","Sega",0.87,"yes",0.528735632183908,0.35632183908046,0.0229885057471264,0.103448275862069
"The House of the Dead: Overkill - Extended Cut","Shooter","Sega",0.38,"yes",0.394736842105263,0.447368421052632,0,0.157894736842105
"The Humans: Meet the Ancestors!","Puzzle","Deep Silver",0.01,"yes",1,0,0,0
"The Hustle: Detroit Streets","Sports","Activision",0.06,"no",0.5,0.333333333333333,0,0.166666666666667
"The Hustle: Detroit Streets","Sports","Deep Silver",0.08,"yes",0.875,0,0,0.125
"The ICO & Shadow of the Colossus Collection","Adventure","Sony Computer Entertainment",1.35,"yes",0.496296296296296,0.274074074074074,0.0962962962962963,0.125925925925926
"The IdolM@ster: Gravure For You! Vol. 6","Action","Namco Bandai Games",0.03,"yes",0,0,1,0
"The IdolM@ster: One for All","Misc","Namco Bandai Games",0.13,"yes",0,0,1,0
"The Idolm@ster","Simulation","Namco Bandai Games",0.08,"yes",0,0,1,0
"The Idolm@ster 2","Misc","Namco Bandai Games",0.16,"yes",0,0,1,0
"The Idolm@ster SP: Wandering Star / Perfect Sun / Missing Moon","Adventure","Namco Bandai Games",0.23,"yes",0,0,1,0
"The Idolm@ster: Dearly Stars","Adventure","Namco Bandai Games",0.05,"yes",0,0,1,0
"The Idolm@ster: Live for You!","Misc","Namco Bandai Games",0.07,"yes",0,0,1,0
"The Idolm@ster: Must Songs - Red Board / Blue Board","Misc","Namco Bandai Games",0.04,"yes",0,0,1,0
"The Idolm@ster: Shiny Festa - Honey Sound / Funky Note / Groovy Tune","Action","Namco Bandai Games",0.17,"yes",0,0,1,0
"The Idolmaster 2","Simulation","Namco Bandai Games",0.05,"yes",0,0,1,0
"The Idolmaster: Gravure For You! Vol. 2","Misc","Namco Bandai Games",0.05,"yes",0,0,1,0
"The Idolmaster: Gravure For You! Vol. 3","Misc","Namco Bandai Games",0.08,"yes",0,0,1,0
"The Idolmaster: Gravure For You! Vol. 4","Misc","Namco Bandai Games",0.03,"yes",0,0,1,0
"The Idolmaster: Gravure For You! Vol. 5","Misc","Namco Bandai Games",0.03,"yes",0,0,1,0
"The Idolmaster: Gravure For You! Vol.7","Action","Namco Bandai Games",0.02,"yes",0,0,1,0
"The Idolmaster: Gravure For You! Vol.8","Action","Namco Bandai Games",0.02,"yes",0,0,1,0
"The Idolmaster: Gravure For You! Vol.9","Action","Namco Bandai Games",0.02,"yes",0,0,1,0
"The Idolmaster: Platinum Stars","Simulation","Namco Bandai Games",0.09,"yes",0,0,1,0
"The Incredible Hulk","Action","Sega",1.47,"no",0.857142857142857,0.054421768707483,0,0.0952380952380952
"The Incredible Hulk","Action","Universal Interactive",0.56,"yes",0.714285714285714,0.267857142857143,0,0.0178571428571429
"The Incredible Hulk: The Pantheon Saga","Action","Eidos Interactive",0.16,"yes",0.5625,0.375,0,0.0625
"The Incredible Hulk: Ultimate Destruction","Action","Vivendi Games",0.92,"no",0.58695652173913,0.304347826086957,0,0.0869565217391304
"The Incredibles","Action","THQ",5.27,"no",0.523719165085389,0.383301707779886,0.015180265654649,0.079696394686907
"The Incredibles: Rise of the Underminer","Action","THQ",1.18,"no",0.669491525423729,0.26271186440678,0,0.0593220338983051
"The Inner World","Adventure","Headup Games",0.03,"yes",0,1,0,0
"The Invincible Iron Man","Action","Activision",0.04,"yes",0.75,0.25,0,0
"The Island of Dr. Frankenstein","Adventure","Storm City Games",0.03,"yes",1,0,0,0
"The Italian Job","Racing","Eidos Interactive",0.34,"no",0.588235294117647,0.352941176470588,0,0.0882352941176471
"The Jak and Daxter Collection","Platform","Sony Computer Entertainment",0.89,"yes",0.674157303370786,0.213483146067416,0,0.112359550561798
"The King of Fighters '94","Fighting","SNK",0.12,"yes",0,0,1,0
"The King of Fighters '94 (CD)","Fighting","SNK",0.14,"yes",0,0,1,0
"The King of Fighters '95","Fighting","SNK",0.2,"yes",0,0,1,0
"The King of Fighters '95","Fighting","SNK Playmore",0.28,"yes",0,0,1,0
"The King of Fighters '95","Fighting","Sony Computer Entertainment",0.17,"yes",0,0,0.941176470588235,0.0588235294117647
"The King of Fighters '95 (CD)","Fighting","SNK",0.23,"yes",0,0,1,0
"The King of Fighters '96","Fighting","SNK",0.35,"no",0,0,0.971428571428571,0.0285714285714286
"The King of Fighters '97","Fighting","SNK",0.34,"no",0,0,0.970588235294118,0.0294117647058824
"The King of Fighters '98 Ultimate Match","Fighting","Ignition Entertainment",0.12,"yes",0.333333333333333,0.25,0.25,0.0833333333333333
"The King of Fighters '98: Dream Match Never Ends","Fighting","SNK Playmore",0.08,"yes",0.625,0.375,0,0.125
"The King of Fighters '99","Fighting","SNK",0.11,"yes",0,0,1,0.0909090909090909
"The King of Fighters 02/03","Fighting","SNK",0.07,"yes",0.428571428571428,0.428571428571428,0,0.142857142857143
"The King of Fighters 02/03","Fighting","SNK Playmore",0.03,"yes",0.666666666666667,0.333333333333333,0,0
"The King of Fighters 2000","Fighting","Playmore",0.04,"yes",0,0,1,0
"The King of Fighters 2000/2001","Fighting","Ignition Entertainment",0.11,"yes",0.454545454545455,0.363636363636364,0,0.0909090909090909
"The King of Fighters 2002: Unlimited Match","Fighting","SNK Playmore",0.04,"yes",0,0,1,0
"The King of Fighters 2006","Fighting","Ignition Entertainment",0.08,"yes",0.125,0.125,0.625,0
"The King of Fighters Collection: The Orochi Saga","Fighting","Ignition Entertainment",0.39,"no",0.717948717948718,0.205128205128205,0,0.102564102564103
"The King of Fighters Collection: The Orochi Saga (JP sales)","Fighting","Ignition Entertainment",0.02,"yes",0,0,1,0
"The King of Fighters EX2: Howling Blood","Fighting","Marvelous Interactive",0.08,"yes",0.75,0.25,0,0
"The King of Fighters Kyo","Fighting","SNK Playmore",0.04,"yes",0,0,1,0
"The King of Fighters NeoWave","Fighting","SNK Playmore",0.02,"yes",1,0,0,0
"The King of Fighters Portable '94~'98: Chapter of Orochi","Fighting","SNK Playmore",0.03,"yes",0,0,1,0
"The King of Fighters XI","Fighting","Ignition Entertainment",0.19,"yes",0.368421052631579,0.315789473684211,0.210526315789474,0.105263157894737
"The King of Fighters XII","Fighting","Ignition Entertainment",0.27,"no",0.740740740740741,0.037037037037037,0.148148148148148,0.0740740740740741
"The King of Fighters XIII","Fighting","Rising Star Games",0.64,"no",0.625,0.21875,0.078125,0.09375
"The King of Fighters XIV","Fighting","Deep Silver",0.09,"yes",0.444444444444444,0.111111111111111,0.333333333333333,0.111111111111111
"The King of Fighters: Dream Match 1999","Fighting","SNK",0.1,"yes",0,0,1,0
"The King of Fighters: Evolution","Fighting","SNK",0.07,"yes",0,0,1,0
